payment_id,order_id,payment_method,payment_status,amount,paid_at
PAY00001460,ORD0001460,paypal,paid,765.8,2025-12-03 08:45:05
PAY00001461,ORD0001461,card,paid,224.7,2025-05-12 12:54:16
PAY00001462,ORD0001462,klarna,paid,308.52,2026-01-17 17:08:42
PAY00001463,ORD0001463,card,paid,538.24,2025-08-21 14:13:06
PAY00001464,ORD0001464,klarna,paid,1474.25,2026-04-02 00:36:23
PAY00001465,ORD0001465,paypal,paid,288.29,2025-09-06 14:51:46
PAY00001466,ORD0001466,paypal,refunded,67.2,2025-11-14 22:44:07
PAY00001467,ORD0001467,card,paid,158.25,2026-02-10 22:29:11
PAY00001468,ORD0001468,card,paid,185.11,2026-06-16 10:50:34
PAY00001469,ORD0001469,paypal,paid,177.67,2026-06-16 19:39:47
PAY00001470,ORD0001470,klarna,paid,441.63,2025-11-13 14:56:13
PAY00001471,ORD0001471,paypal,paid,1383.23,2025-07-23 17:06:07
PAY00001472,ORD0001472,bank_transfer,paid,219.71,2025-11-09 12:02:04
PAY00001473,ORD0001473,paypal,paid,596.64,2025-12-31 10:18:34
PAY00001474,ORD0001474,card,paid,380.52,2026-04-01 21:51:25
PAY00001475,ORD0001475,klarna,paid,275.56,2025-11-09 13:32:49
PAY00001476,ORD0001476,card,paid,1135.95,2025-06-14 14:41:40
PAY00001477,ORD0001477,klarna,paid,171.81,2026-03-27 09:10:29
PAY00001478,ORD0001478,card,paid,277.23,2026-04-20 13:38:26
PAY00001479,ORD0001479,klarna,paid,122.26,2025-12-22 13:42:50
PAY00001480,ORD0001480,card,paid,166.7,2025-04-20 14:16:21
PAY00001481,ORD0001481,card,paid,145.0,2026-05-27 21:13:52
PAY00001482,ORD0001482,card,paid,148.74,2026-03-26 15:55:58
PAY00001483,ORD0001483,card,paid,237.79,2026-02-22 16:57:06
PAY00001484,ORD0001484,paypal,paid,194.79,2025-03-26 13:48:20
PAY00001485,ORD0001485,card,paid,348.05,2025-06-18 18:41:58
PAY00001486,ORD0001486,klarna,paid,489.6,2025-01-08 10:38:26
PAY00001487,ORD0001487,paypal,paid,285.23,2026-04-15 14:27:54
PAY00001488,ORD0001488,klarna,failed,0.0,2025-10-10 07:47:50
PAY00001489,ORD0001489,klarna,refunded,12.29,2025-03-07 10:40:25
PAY00001490,ORD0001490,card,paid,197.3,2025-11-16 12:38:55
PAY00001491,ORD0001491,klarna,paid,423.02,2025-02-08 19:43:17
PAY00001492,ORD0001492,klarna,paid,390.8,2026-03-22 10:49:26
PAY00001493,ORD0001493,card,paid,633.15,2026-01-01 12:09:56
PAY00001494,ORD0001494,klarna,refunded,149.63,2025-11-15 23:41:31
PAY00001495,ORD0001495,card,failed,0.0,2025-03-11 12:43:58
PAY00001496,ORD0001496,card,paid,226.06,2026-01-27 14:29:24
PAY00001497,ORD0001497,card,paid,167.7,2026-02-07 17:12:05
PAY00001498,ORD0001498,card,refunded,849.08,2026-04-22 23:04:16
PAY00001499,ORD0001499,card,paid,438.65,2026-03-09 10:44:24
PAY00001500,ORD0001500,card,paid,757.27,2026-06-06 00:53:53
PAY00001501,ORD0001501,card,paid,873.67,2025-12-07 14:04:24
PAY00001502,ORD0001502,paypal,paid,512.13,2025-09-29 21:59:13
PAY00001503,ORD0001503,klarna,paid,830.69,2025-02-24 21:41:24
PAY00001504,ORD0001504,card,refunded,19.85,2025-12-23 10:45:34
PAY00001505,ORD0001505,paypal,paid,524.93,2025-06-30 15:51:24
PAY00001506,ORD0001506,card,paid,147.47,2025-10-28 12:52:19
PAY00001507,ORD0001507,card,paid,858.26,2025-07-23 19:48:34
PAY00001508,ORD0001508,card,refunded,479.03,2026-06-15 09:18:15
PAY00001509,ORD0001509,klarna,paid,1092.39,2026-05-04 21:36:25
PAY00001510,ORD0001510,card,paid,217.77,2026-05-30 13:10:51
PAY00001511,ORD0001511,klarna,paid,551.13,2025-09-20 13:29:58
PAY00001512,ORD0001512,card,paid,441.68,2025-11-30 17:16:44
PAY00001513,ORD0001513,klarna,paid,732.67,2026-02-28 23:29:19
PAY00001514,ORD0001514,card,paid,658.55,2025-10-17 08:09:06
PAY00001515,ORD0001515,card,refunded,418.74,2025-12-05 19:11:34
PAY00001516,ORD0001516,klarna,paid,245.99,2025-12-23 22:14:50
PAY00001517,ORD0001517,paypal,paid,1376.72,2026-03-16 12:12:40
PAY00001518,ORD0001518,card,paid,278.14,2025-11-09 12:27:35
PAY00001519,ORD0001519,bank_transfer,paid,387.95,2025-08-01 00:42:21
PAY00001520,ORD0001520,card,paid,464.63,2026-01-15 15:01:57
PAY00001521,ORD0001521,klarna,paid,411.29,2026-04-21 19:28:22
PAY00001522,ORD0001522,card,paid,334.11,2026-03-02 16:52:12
PAY00001523,ORD0001523,card,refunded,451.0,2026-01-15 00:23:21
PAY00001524,ORD0001524,paypal,paid,478.01,2025-08-01 16:53:18
PAY00001525,ORD0001525,paypal,paid,270.8,2025-12-27 20:19:44
PAY00001526,ORD0001526,klarna,paid,90.06,2025-07-09 18:44:53
PAY00001527,ORD0001527,bank_transfer,paid,384.9,2026-03-20 20:24:58
PAY00001528,ORD0001528,card,paid,698.04,2026-01-17 18:23:51
PAY00001529,ORD0001529,klarna,paid,639.18,2026-06-23 14:04:27
PAY00001530,ORD0001530,card,paid,350.9,2025-03-10 20:26:55
PAY00001531,ORD0001531,bank_transfer,paid,202.74,2025-11-16 19:51:31
PAY00001532,ORD0001532,card,paid,502.7,2026-01-23 22:12:01
PAY00001533,ORD0001533,paypal,paid,531.25,2025-11-15 09:59:30
PAY00001534,ORD0001534,paypal,paid,116.64,2025-08-14 08:59:36
PAY00001535,ORD0001535,paypal,paid,805.47,2025-11-16 17:20:52
PAY00001536,ORD0001536,card,paid,416.63,2025-12-28 20:18:19
PAY00001537,ORD0001537,card,paid,721.16,2025-02-19 11:00:05
PAY00001538,ORD0001538,bank_transfer,failed,0.0,2025-09-05 20:10:07
PAY00001539,ORD0001539,klarna,paid,349.24,2025-12-15 15:05:08
PAY00001540,ORD0001540,paypal,refunded,692.01,2025-12-27 22:39:28
PAY00001541,ORD0001541,card,paid,563.99,2025-11-19 13:51:03
PAY00001542,ORD0001542,paypal,paid,450.87,2026-02-07 11:09:32
PAY00001543,ORD0001543,card,paid,166.65,2025-12-08 19:48:48
PAY00001544,ORD0001544,bank_transfer,refunded,492.1,2025-12-11 12:30:42
PAY00001545,ORD0001545,card,paid,1894.27,2026-04-02 11:02:25
PAY00001546,ORD0001546,paypal,paid,141.65,2025-09-07 10:18:19
PAY00001547,ORD0001547,paypal,paid,1133.94,2025-11-04 14:00:59
PAY00001548,ORD0001548,bank_transfer,paid,927.42,2025-05-27 16:37:30
PAY00001549,ORD0001549,paypal,paid,238.88,2026-06-28 11:17:36
PAY00001550,ORD0001550,card,paid,291.08,2025-01-25 14:41:14
PAY00001551,ORD0001551,paypal,refunded,670.91,2026-06-04 15:59:28
PAY00001552,ORD0001552,card,paid,204.42,2025-05-23 10:51:10
PAY00001553,ORD0001553,card,paid,890.9,2026-05-02 14:59:05
PAY00001554,ORD0001554,klarna,paid,1093.0,2025-10-16 12:23:11
PAY00001555,ORD0001555,bank_transfer,paid,414.67,2026-01-18 18:27:09
PAY00001556,ORD0001556,card,refunded,151.09,2025-11-09 20:45:14
PAY00001557,ORD0001557,bank_transfer,paid,657.11,2025-04-30 16:45:36
PAY00001558,ORD0001558,card,paid,135.38,2025-09-28 17:03:31
PAY00001559,ORD0001559,klarna,refunded,296.07,2025-12-31 13:09:00
PAY00001560,ORD0001560,card,paid,696.59,2025-11-20 10:32:23
PAY00001561,ORD0001561,klarna,refunded,249.65,2025-08-02 23:13:42
PAY00001562,ORD0001562,klarna,refunded,187.65,2025-11-03 21:09:38
PAY00001563,ORD0001563,card,paid,107.09,2026-01-26 07:58:24
PAY00001564,ORD0001564,card,paid,224.69,2025-09-12 14:40:43
PAY00001565,ORD0001565,paypal,paid,221.82,2025-05-30 20:46:18
PAY00001566,ORD0001566,paypal,paid,159.25,2026-03-30 17:50:16
PAY00001567,ORD0001567,paypal,refunded,1025.77,2026-05-17 10:01:31
PAY00001568,ORD0001568,card,refunded,979.21,2026-04-23 08:21:59
PAY00001569,ORD0001569,klarna,paid,435.5,2026-03-11 20:35:14
PAY00001570,ORD0001570,card,paid,292.31,2026-01-05 21:00:46
PAY00001571,ORD0001571,card,paid,869.01,2026-03-25 15:40:31
PAY00001572,ORD0001572,paypal,paid,30.24,2025-11-17 23:27:05
PAY00001573,ORD0001573,card,paid,341.03,2025-11-19 09:26:00
PAY00001574,ORD0001574,card,paid,561.35,2025-11-02 14:01:56
PAY00001575,ORD0001575,card,paid,219.71,2025-01-12 16:04:08
PAY00001576,ORD0001576,paypal,refunded,566.0,2025-08-30 19:42:39
PAY00001577,ORD0001577,paypal,paid,484.29,2025-11-05 22:17:35
PAY00001578,ORD0001578,card,paid,879.56,2025-12-19 17:25:24
PAY00001579,ORD0001579,klarna,failed,0.0,2026-05-16 21:26:57
PAY00001580,ORD0001580,card,refunded,215.68,2025-11-27 12:20:46
PAY00001581,ORD0001581,card,paid,325.38,2025-04-26 21:39:12
PAY00001582,ORD0001582,card,paid,101.29,2025-12-07 13:15:08
PAY00001583,ORD0001583,paypal,paid,317.35,2026-05-16 16:47:54
PAY00001584,ORD0001584,klarna,paid,187.65,2025-07-25 17:52:15
PAY00001585,ORD0001585,card,paid,236.52,2025-03-25 16:02:27
PAY00001586,ORD0001586,card,paid,211.58,2026-02-15 20:48:56
PAY00001587,ORD0001587,card,paid,172.29,2025-05-21 21:17:29
PAY00001588,ORD0001588,paypal,paid,414.29,2025-08-31 09:21:39
PAY00001589,ORD0001589,card,paid,554.19,2026-01-03 13:20:46
PAY00001590,ORD0001590,paypal,paid,807.95,2025-07-02 19:46:41
PAY00001591,ORD0001591,card,paid,240.34,2025-05-17 12:41:29
PAY00001592,ORD0001592,card,paid,851.52,2025-10-23 18:39:11
PAY00001593,ORD0001593,card,paid,1045.19,2026-02-25 22:12:04
PAY00001594,ORD0001594,card,paid,1017.96,2025-12-15 14:03:56
PAY00001595,ORD0001595,card,paid,184.73,2025-09-03 23:04:36
PAY00001596,ORD0001596,klarna,paid,122.43,2026-05-22 00:46:43
PAY00001597,ORD0001597,bank_transfer,refunded,416.08,2025-10-04 21:39:01
PAY00001598,ORD0001598,card,paid,553.98,2026-06-08 09:07:08
PAY00001599,ORD0001599,card,paid,609.83,2026-01-01 14:36:21
PAY00001600,ORD0001600,paypal,failed,0.0,2025-12-20 16:47:22
PAY00001601,ORD0001601,klarna,paid,212.79,2026-05-09 10:14:06
PAY00001602,ORD0001602,card,paid,1460.34,2025-11-01 12:26:02
PAY00001603,ORD0001603,card,refunded,601.67,2025-12-09 20:16:21
PAY00001604,ORD0001604,paypal,paid,170.92,2025-04-05 16:17:45
PAY00001605,ORD0001605,bank_transfer,paid,616.77,2025-04-17 19:11:36
PAY00001606,ORD0001606,card,failed,0.0,2026-03-31 19:17:00
PAY00001607,ORD0001607,card,paid,144.33,2025-11-25 11:06:15
PAY00001608,ORD0001608,klarna,paid,187.81,2026-05-26 15:43:43
PAY00001609,ORD0001609,card,refunded,610.26,2026-01-19 15:50:15
PAY00001610,ORD0001610,card,paid,65.32,2026-01-20 16:06:29
PAY00001611,ORD0001611,card,failed,0.0,2026-04-21 20:24:49
PAY00001612,ORD0001612,card,paid,682.4,2025-07-20 15:01:39
PAY00001613,ORD0001613,card,refunded,388.82,2026-06-24 23:08:19
PAY00001614,ORD0001614,card,paid,437.57,2026-04-26 12:06:58
PAY00001615,ORD0001615,klarna,paid,208.78,2026-03-05 08:29:57
PAY00001616,ORD0001616,card,paid,817.19,2026-04-19 13:19:29
PAY00001617,ORD0001617,card,paid,1031.7,2025-11-28 11:07:15
PAY00001618,ORD0001618,card,paid,141.65,2025-12-07 11:14:09
PAY00001619,ORD0001619,card,paid,261.41,2026-05-08 15:42:45
PAY00001620,ORD0001620,card,paid,549.87,2026-06-06 13:10:13
PAY00001621,ORD0001621,paypal,paid,1178.24,2026-01-02 20:41:01
PAY00001622,ORD0001622,card,paid,566.69,2025-06-10 11:04:28
PAY00001623,ORD0001623,paypal,paid,448.76,2025-03-19 12:44:03
PAY00001624,ORD0001624,card,paid,823.77,2025-12-21 16:13:47
PAY00001625,ORD0001625,card,paid,183.72,2025-12-25 16:59:29
PAY00001626,ORD0001626,card,refunded,718.14,2025-12-17 13:43:25
PAY00001627,ORD0001627,bank_transfer,paid,731.83,2025-12-22 23:06:26
PAY00001628,ORD0001628,card,paid,295.03,2026-05-15 13:10:40
PAY00001629,ORD0001629,paypal,paid,1064.99,2025-10-30 22:37:30
PAY00001630,ORD0001630,paypal,paid,291.66,2026-05-18 21:47:07
PAY00001631,ORD0001631,card,paid,1149.12,2025-10-03 09:39:12
PAY00001632,ORD0001632,card,paid,176.38,2026-02-14 08:45:36
PAY00001633,ORD0001633,klarna,paid,35.21,2025-12-05 00:45:57
PAY00001634,ORD0001634,card,paid,138.38,2025-08-09 20:38:28
PAY00001635,ORD0001635,card,paid,136.09,2025-12-24 08:37:43
PAY00001636,ORD0001636,card,failed,0.0,2025-09-12 14:17:48
PAY00001637,ORD0001637,card,paid,351.92,2026-05-21 16:23:29
PAY00001638,ORD0001638,paypal,paid,146.64,2026-03-19 18:51:24
PAY00001639,ORD0001639,bank_transfer,refunded,1003.34,2026-03-06 18:36:57
PAY00001640,ORD0001640,paypal,paid,616.72,2025-01-13 01:35:05
PAY00001641,ORD0001641,card,paid,183.72,2025-06-28 21:04:18
PAY00001642,ORD0001642,paypal,paid,172.74,2025-06-10 18:03:28
PAY00001643,ORD0001643,paypal,paid,81.7,2025-12-14 19:13:14
PAY00001644,ORD0001644,card,paid,245.68,2026-02-08 18:20:59
PAY00001645,ORD0001645,bank_transfer,paid,397.77,2025-09-11 11:25:21
PAY00001646,ORD0001646,klarna,paid,82.96,2026-01-18 00:44:16
PAY00001647,ORD0001647,card,paid,570.63,2025-04-17 22:54:56
PAY00001648,ORD0001648,paypal,paid,195.66,2025-06-09 22:29:34
PAY00001649,ORD0001649,card,failed,0.0,2026-05-28 15:42:56
PAY00001650,ORD0001650,card,paid,337.59,2026-05-19 10:47:53
PAY00001651,ORD0001651,paypal,paid,849.49,2025-04-28 21:39:51
PAY00001652,ORD0001652,klarna,paid,389.74,2025-11-03 16:57:13
PAY00001653,ORD0001653,card,paid,536.13,2025-11-06 14:15:04
PAY00001654,ORD0001654,paypal,failed,0.0,2026-04-09 11:15:44
PAY00001655,ORD0001655,card,paid,512.58,2025-12-25 13:18:08
PAY00001656,ORD0001656,card,paid,1813.13,2025-10-04 16:48:34
PAY00001657,ORD0001657,card,refunded,184.89,2025-05-31 15:47:27
PAY00001658,ORD0001658,klarna,paid,251.09,2025-05-10 13:44:09
PAY00001659,ORD0001659,card,paid,462.43,2025-12-26 12:31:00
PAY00001660,ORD0001660,card,paid,190.36,2025-07-16 14:01:08
PAY00001661,ORD0001661,card,paid,1108.95,2025-09-17 09:07:49
PAY00001662,ORD0001662,klarna,refunded,872.64,2025-12-07 23:26:58
PAY00001663,ORD0001663,card,paid,1097.83,2026-04-03 15:59:25
PAY00001664,ORD0001664,card,paid,1005.94,2025-09-03 09:12:42
PAY00001665,ORD0001665,paypal,paid,998.9,2025-04-03 17:30:15
PAY00001666,ORD0001666,bank_transfer,paid,55.14,2025-03-26 12:58:52
PAY00001667,ORD0001667,card,paid,394.73,2025-12-20 11:43:59
PAY00001668,ORD0001668,card,paid,234.69,2026-01-18 10:45:21
PAY00001669,ORD0001669,bank_transfer,refunded,662.82,2026-04-26 14:44:22
PAY00001670,ORD0001670,bank_transfer,refunded,65.88,2025-12-11 12:14:53
PAY00001671,ORD0001671,paypal,paid,615.76,2026-02-11 16:13:12
PAY00001672,ORD0001672,paypal,paid,623.05,2025-08-10 14:53:27
PAY00001673,ORD0001673,paypal,paid,962.28,2025-12-29 23:37:58
PAY00001674,ORD0001674,card,paid,228.93,2025-07-12 00:17:12
PAY00001675,ORD0001675,card,paid,366.16,2025-12-20 13:25:49
PAY00001676,ORD0001676,paypal,paid,215.7,2026-01-21 10:12:24
PAY00001677,ORD0001677,card,paid,835.11,2026-01-08 14:12:20
PAY00001678,ORD0001678,card,paid,194.74,2025-11-23 00:05:00
PAY00001679,ORD0001679,card,paid,66.03,2025-12-23 11:39:46
PAY00001680,ORD0001680,paypal,paid,464.57,2025-02-11 22:51:25
PAY00001681,ORD0001681,bank_transfer,paid,943.76,2025-07-06 12:38:01
PAY00001682,ORD0001682,paypal,paid,184.89,2025-12-20 09:17:48
PAY00001683,ORD0001683,card,paid,244.93,2026-01-10 22:40:38
PAY00001684,ORD0001684,paypal,paid,472.61,2026-04-02 17:45:03
PAY00001685,ORD0001685,card,paid,239.51,2026-05-16 19:20:44
PAY00001686,ORD0001686,paypal,paid,12.29,2026-01-03 20:29:34
PAY00001687,ORD0001687,card,refunded,999.96,2025-04-24 21:43:01
PAY00001688,ORD0001688,klarna,paid,451.87,2025-06-16 08:58:16
PAY00001689,ORD0001689,card,paid,236.52,2025-10-25 13:00:14
PAY00001690,ORD0001690,card,paid,132.39,2025-10-30 18:05:32
PAY00001691,ORD0001691,klarna,paid,595.75,2025-04-24 20:31:04
PAY00001692,ORD0001692,paypal,paid,1347.78,2025-09-29 12:56:25
PAY00001693,ORD0001693,card,paid,321.89,2026-06-26 22:40:27
PAY00001694,ORD0001694,bank_transfer,paid,181.04,2025-11-15 21:40:37
PAY00001695,ORD0001695,card,paid,17.75,2025-07-10 18:22:43
PAY00001696,ORD0001696,klarna,paid,755.38,2025-10-12 09:59:07
PAY00001697,ORD0001697,bank_transfer,paid,673.39,2025-11-15 21:31:51
PAY00001698,ORD0001698,paypal,paid,640.37,2025-08-14 20:26:27
PAY00001699,ORD0001699,klarna,paid,266.96,2026-06-28 21:18:17
PAY00001700,ORD0001700,card,paid,171.18,2026-03-03 23:12:58
PAY00001701,ORD0001701,card,refunded,979.97,2025-05-03 18:54:25
PAY00001702,ORD0001702,bank_transfer,paid,634.72,2026-05-15 14:23:10
PAY00001703,ORD0001703,card,paid,376.16,2025-09-01 22:17:52
PAY00001704,ORD0001704,paypal,paid,222.94,2026-06-14 15:09:59
PAY00001705,ORD0001705,card,paid,441.13,2025-10-10 13:00:54
PAY00001706,ORD0001706,card,refunded,518.71,2025-12-19 15:03:31
PAY00001707,ORD0001707,klarna,paid,324.89,2025-11-06 08:13:10
PAY00001708,ORD0001708,paypal,paid,153.73,2025-02-02 16:17:13
PAY00001709,ORD0001709,card,paid,45.14,2025-04-21 15:04:47
PAY00001710,ORD0001710,card,paid,162.26,2026-02-28 15:21:02
PAY00001711,ORD0001711,card,paid,116.4,2026-03-08 14:55:26
PAY00001712,ORD0001712,paypal,paid,328.73,2025-10-23 10:50:38
PAY00001713,ORD0001713,card,paid,496.23,2026-03-26 13:05:11
PAY00001714,ORD0001714,paypal,paid,90.06,2025-11-30 09:19:24
PAY00001715,ORD0001715,card,paid,275.14,2025-12-25 07:29:46
PAY00001716,ORD0001716,card,refunded,505.09,2025-10-27 12:10:34
PAY00001717,ORD0001717,card,paid,288.02,2025-06-06 13:18:02
PAY00001718,ORD0001718,card,failed,0.0,2025-06-23 15:42:14
PAY00001719,ORD0001719,paypal,paid,761.87,2025-04-01 08:33:29
PAY00001720,ORD0001720,klarna,paid,209.41,2026-02-08 17:46:54
PAY00001721,ORD0001721,card,paid,599.08,2026-04-06 20:36:01
PAY00001722,ORD0001722,card,paid,430.45,2025-05-08 08:38:38
PAY00001723,ORD0001723,paypal,paid,43.67,2026-01-10 22:21:51
PAY00001724,ORD0001724,card,paid,927.44,2026-05-25 11:24:41
PAY00001725,ORD0001725,bank_transfer,paid,161.12,2026-03-11 15:07:09
PAY00001726,ORD0001726,paypal,paid,264.48,2025-10-30 15:11:38
PAY00001727,ORD0001727,paypal,paid,594.8,2025-08-10 14:27:30
PAY00001728,ORD0001728,klarna,paid,84.69,2025-12-18 21:40:46
PAY00001729,ORD0001729,klarna,paid,687.23,2025-12-13 09:52:06
PAY00001730,ORD0001730,card,paid,120.43,2026-03-18 23:23:49
PAY00001731,ORD0001731,card,paid,139.66,2025-11-13 11:49:26
PAY00001732,ORD0001732,card,paid,708.1,2026-03-05 19:08:58
PAY00001733,ORD0001733,card,paid,394.57,2025-08-31 08:52:21
PAY00001734,ORD0001734,card,paid,296.07,2025-12-04 14:31:17
PAY00001735,ORD0001735,paypal,paid,1008.75,2025-10-07 12:16:02
PAY00001736,ORD0001736,klarna,paid,349.24,2026-02-20 21:57:00
PAY00001737,ORD0001737,paypal,paid,47.05,2025-08-18 00:00:16
PAY00001738,ORD0001738,klarna,paid,506.35,2025-11-22 17:45:36
PAY00001739,ORD0001739,card,paid,217.35,2025-12-24 10:33:33
PAY00001740,ORD0001740,card,paid,578.07,2026-03-19 15:32:21
PAY00001741,ORD0001741,card,failed,0.0,2026-05-03 11:35:05
PAY00001742,ORD0001742,card,paid,217.08,2026-05-11 11:39:52
PAY00001743,ORD0001743,paypal,paid,384.19,2025-01-22 14:22:10
PAY00001744,ORD0001744,card,refunded,1170.96,2025-03-25 19:06:08
PAY00001745,ORD0001745,card,paid,1441.08,2026-05-28 23:13:47
PAY00001746,ORD0001746,paypal,paid,432.79,2026-05-06 14:37:03
PAY00001747,ORD0001747,card,failed,0.0,2026-01-13 11:12:01
PAY00001748,ORD0001748,card,paid,275.87,2025-11-05 10:34:13
PAY00001749,ORD0001749,card,paid,670.71,2026-03-27 09:15:34
PAY00001750,ORD0001750,card,paid,727.42,2025-01-22 08:28:52
PAY00001751,ORD0001751,card,paid,999.39,2025-02-24 12:03:09
PAY00001752,ORD0001752,card,refunded,249.65,2026-01-13 10:34:54
PAY00001753,ORD0001753,card,refunded,844.45,2025-09-27 07:27:50
PAY00001754,ORD0001754,paypal,paid,1378.08,2026-06-06 23:06:02
PAY00001755,ORD0001755,card,paid,331.37,2025-11-10 12:52:21
PAY00001756,ORD0001756,klarna,refunded,376.68,2026-01-13 12:30:23
PAY00001757,ORD0001757,card,refunded,169.29,2025-04-28 07:48:39
PAY00001758,ORD0001758,klarna,failed,0.0,2026-01-15 16:22:16
PAY00001759,ORD0001759,card,paid,641.56,2026-05-05 23:45:14
PAY00001760,ORD0001760,klarna,paid,917.54,2025-11-06 23:49:36
PAY00001761,ORD0001761,card,paid,224.7,2025-11-15 13:13:13
PAY00001762,ORD0001762,bank_transfer,paid,1032.04,2026-01-25 15:05:40
PAY00001763,ORD0001763,card,paid,406.8,2025-10-30 21:35:02
PAY00001764,ORD0001764,paypal,paid,381.66,2026-03-05 13:12:23
PAY00001765,ORD0001765,card,paid,729.64,2025-12-23 09:43:24
PAY00001766,ORD0001766,card,paid,837.11,2025-11-08 14:29:52
PAY00001767,ORD0001767,paypal,paid,614.95,2025-04-08 17:23:18
PAY00001768,ORD0001768,paypal,refunded,381.91,2025-04-09 19:53:45
PAY00001769,ORD0001769,bank_transfer,paid,293.65,2026-06-21 23:27:18
PAY00001770,ORD0001770,card,paid,723.73,2025-08-29 09:07:28
PAY00001771,ORD0001771,card,refunded,82.37,2025-11-26 23:50:48
PAY00001772,ORD0001772,card,paid,638.41,2025-12-26 12:51:37
PAY00001773,ORD0001773,card,refunded,119.31,2025-06-24 20:12:37
PAY00001774,ORD0001774,card,paid,1089.0,2025-02-16 14:31:11
PAY00001775,ORD0001775,card,paid,1060.09,2025-11-17 10:20:55
PAY00001776,ORD0001776,paypal,paid,351.07,2025-07-22 11:26:26
PAY00001777,ORD0001777,card,paid,421.74,2026-05-29 15:06:44
PAY00001778,ORD0001778,card,paid,134.67,2025-06-26 11:54:53
PAY00001779,ORD0001779,paypal,paid,13.67,2025-12-23 19:05:27
PAY00001780,ORD0001780,card,paid,180.76,2025-11-07 09:39:39
PAY00001781,ORD0001781,paypal,paid,974.01,2025-11-05 10:04:00
PAY00001782,ORD0001782,card,refunded,238.79,2025-12-28 15:43:42
PAY00001783,ORD0001783,card,paid,139.08,2026-06-21 10:15:51
PAY00001784,ORD0001784,card,paid,339.99,2025-10-03 16:16:23
PAY00001785,ORD0001785,card,paid,718.18,2025-12-14 18:05:39
PAY00001786,ORD0001786,paypal,paid,966.88,2025-12-14 20:55:04
PAY00001787,ORD0001787,paypal,paid,691.85,2025-08-02 21:17:09
PAY00001788,ORD0001788,card,paid,294.07,2026-01-21 22:11:05
PAY00001789,ORD0001789,paypal,paid,602.62,2025-11-24 22:40:10
PAY00001790,ORD0001790,paypal,paid,809.05,2026-04-16 23:02:00
PAY00001791,ORD0001791,paypal,paid,37.03,2025-02-12 10:35:56
PAY00001792,ORD0001792,card,paid,704.47,2025-12-22 22:07:33
PAY00001793,ORD0001793,card,paid,505.87,2026-02-03 23:07:02
PAY00001794,ORD0001794,paypal,paid,751.24,2025-11-06 14:28:31
PAY00001795,ORD0001795,card,paid,86.21,2025-12-06 23:01:16
PAY00001796,ORD0001796,card,paid,616.96,2025-09-09 14:48:02
PAY00001797,ORD0001797,bank_transfer,paid,326.3,2026-02-26 15:35:11
PAY00001798,ORD0001798,paypal,paid,118.21,2026-06-16 13:59:58
PAY00001799,ORD0001799,paypal,paid,1106.96,2025-11-03 18:47:56
PAY00001800,ORD0001800,klarna,paid,1183.21,2026-06-02 08:34:18
PAY00001801,ORD0001801,card,paid,441.61,2026-02-10 15:57:05
PAY00001802,ORD0001802,klarna,refunded,343.77,2025-12-21 14:00:12
PAY00001803,ORD0001803,card,paid,561.18,2025-10-21 11:49:23
PAY00001804,ORD0001804,bank_transfer,refunded,261.55,2025-05-30 20:48:00
PAY00001805,ORD0001805,paypal,paid,31.58,2025-03-13 14:44:10
PAY00001806,ORD0001806,card,paid,123.96,2025-01-11 09:47:34
PAY00001807,ORD0001807,card,refunded,188.52,2025-08-18 16:53:03
PAY00001808,ORD0001808,bank_transfer,paid,137.38,2026-04-20 11:58:53
PAY00001809,ORD0001809,klarna,paid,113.4,2026-05-04 12:41:59
PAY00001810,ORD0001810,klarna,paid,205.74,2026-02-03 10:08:57
PAY00001811,ORD0001811,bank_transfer,paid,250.37,2026-01-23 00:15:06
PAY00001812,ORD0001812,card,paid,549.29,2026-05-15 12:04:16
PAY00001813,ORD0001813,card,paid,399.65,2025-09-19 20:59:21
PAY00001814,ORD0001814,card,paid,174.5,2025-11-04 17:16:36
