session_id,customer_id,started_at,source_channel,device_type,landing_page,pageviews,duration_seconds
SESS00001969,CUST00379,2025-05-28 20:02:48,paid_search,desktop,/home,2,3008
SESS00001970,CUST00014,2026-06-29 16:02:08,paid_search,desktop,/home,2,2162
SESS00001971,CUST00273,2026-04-06 09:38:04,paid_search,desktop,/blog,24,3591
SESS00001972,CUST00033,2026-01-04 01:55:53,paid_search,mobile,/home,6,1695
SESS00001973,CUST00478,2025-10-17 20:33:54,organic,mobile,/category,1,1610
SESS00001974,CUST00261,2025-09-22 10:45:17,organic,mobile,/home,6,111
SESS00001975,CUST00245,2025-09-19 15:34:09,email,mobile,/home,6,2877
SESS00001976,CUST00091,2026-04-04 05:58:07,paid_social,tablet,/blog,1,2435
SESS00001977,CUST00415,2025-01-10 11:36:42,affiliate,desktop,/search,5,2613
SESS00001978,CUST00444,2026-02-06 06:18:55,paid_search,mobile,/home,5,2378
SESS00001979,CUST00285,2025-01-20 15:37:18,email,desktop,/search,9,2842
SESS00001980,CUST00494,2026-01-28 17:07:59,paid_search,desktop,/search,3,1951
SESS00001981,CUST00435,2026-04-08 14:43:39,email,mobile,/search,3,1948
SESS00001982,CUST00196,2025-11-11 23:28:15,paid_search,desktop,/product,2,1776
SESS00001983,CUST00554,2025-03-21 00:38:04,paid_social,mobile,/search,6,1219
SESS00001984,CUST00383,2026-01-31 22:31:07,paid_social,desktop,/home,3,393
SESS00001985,CUST00129,2025-01-24 10:19:06,paid_search,mobile,/sale,6,3157
SESS00001986,CUST00035,2025-08-11 11:40:40,paid_social,mobile,/search,2,2298
SESS00001987,CUST00370,2026-03-12 16:24:23,direct,desktop,/home,2,439
SESS00001988,CUST00343,2025-11-17 20:23:45,organic,desktop,/home,3,414
SESS00001989,CUST00332,2025-07-27 01:35:03,direct,desktop,/home,3,2948
SESS00001990,CUST00012,2025-09-06 08:27:38,affiliate,mobile,/sale,3,688
SESS00001991,CUST00021,2025-06-13 04:00:08,organic,desktop,/home,7,2192
SESS00001992,CUST00003,2025-12-14 19:39:46,paid_search,tablet,/sale,4,1570
SESS00001993,CUST00146,2025-10-29 14:45:48,organic,desktop,/search,6,943
SESS00001994,CUST00426,2026-04-15 05:32:26,email,mobile,/home,2,961
SESS00001995,CUST00054,2025-10-27 13:32:18,paid_search,mobile,/blog,5,2958
SESS00001996,CUST00189,2026-01-24 07:56:20,paid_social,mobile,/category,2,3306
SESS00001997,CUST00362,2026-01-18 12:51:54,organic,mobile,/category,10,2432
SESS00001998,CUST00170,2025-09-13 12:18:05,affiliate,mobile,/category,5,2209
SESS00001999,CUST00449,2025-10-02 01:01:08,affiliate,desktop,/search,1,1340
SESS00002000,CUST00568,2026-03-18 19:50:23,email,mobile,/home,4,2685
SESS00002001,CUST00195,2025-11-27 14:10:08,paid_social,mobile,/search,1,1284
SESS00002002,CUST00030,2025-11-05 16:01:07,paid_social,tablet,/search,2,1558
SESS00002003,CUST00100,2026-02-01 01:28:09,paid_search,mobile,/sale,3,1535
SESS00002004,CUST00304,2026-05-06 20:42:00,email,mobile,/sale,5,1176
SESS00002005,CUST00473,2025-10-10 02:05:33,organic,desktop,/search,2,424
SESS00002006,CUST00564,2025-04-18 23:47:22,paid_search,mobile,/home,2,298
SESS00002007,CUST00170,2025-03-11 16:54:25,email,mobile,/sale,1,2511
SESS00002008,CUST00262,2025-05-03 10:38:03,paid_search,mobile,/product,8,1485
SESS00002009,CUST00283,2025-02-26 22:53:25,organic,mobile,/blog,3,337
SESS00002010,CUST00415,2025-06-14 19:25:02,email,mobile,/sale,2,725
SESS00002011,CUST00437,2025-08-18 12:29:09,email,desktop,/product,8,3472
SESS00002012,CUST00531,2026-04-14 21:56:12,paid_search,mobile,/home,3,585
SESS00002013,CUST00373,2025-04-26 16:48:36,paid_social,mobile,/category,1,22
SESS00002014,CUST00343,2026-02-27 17:33:12,paid_search,mobile,/search,5,2662
SESS00002015,CUST00592,2025-12-16 13:15:02,email,mobile,/blog,4,2164
SESS00002016,CUST00068,2026-04-20 22:23:42,direct,desktop,/category,12,2658
SESS00002017,CUST00494,2025-01-16 00:01:42,organic,desktop,/blog,7,3446
SESS00002018,CUST00046,2025-08-06 22:03:55,email,desktop,/category,18,2839
SESS00002019,CUST00394,2025-06-09 12:18:52,organic,desktop,/sale,2,3563
SESS00002020,CUST00115,2026-05-17 03:38:48,organic,desktop,/blog,5,1432
SESS00002021,CUST00535,2025-10-14 04:17:15,direct,desktop,/product,6,3221
SESS00002022,CUST00466,2026-01-09 23:28:44,paid_search,desktop,/sale,7,2899
SESS00002023,CUST00054,2026-05-10 21:25:27,direct,mobile,/sale,1,422
SESS00002024,CUST00581,2026-03-25 06:13:34,paid_social,desktop,/search,2,1488
SESS00002025,CUST00335,2025-11-30 19:27:21,email,desktop,/blog,8,2627
SESS00002026,CUST00447,2025-10-25 01:53:05,email,mobile,/product,2,53
SESS00002027,CUST00479,2026-01-12 19:50:07,paid_social,desktop,/category,4,2675
SESS00002028,CUST00545,2025-03-08 16:34:18,paid_search,mobile,/search,16,2270
SESS00002029,CUST00576,2026-06-21 10:00:13,paid_social,desktop,/blog,6,1869
SESS00002030,CUST00497,2025-11-26 16:58:52,paid_search,desktop,/home,12,1101
SESS00002031,CUST00373,2025-02-24 13:26:10,affiliate,desktop,/sale,15,1257
SESS00002032,CUST00070,2025-09-29 15:25:44,affiliate,mobile,/blog,1,750
SESS00002033,CUST00024,2025-06-16 15:32:48,email,desktop,/category,2,1494
SESS00002034,CUST00180,2025-10-21 02:51:41,paid_search,mobile,/sale,2,918
SESS00002035,CUST00163,2025-08-06 12:49:21,organic,desktop,/home,1,527
SESS00002036,CUST00554,2025-09-06 14:37:50,paid_social,mobile,/product,1,1372
SESS00002037,CUST00025,2025-05-01 18:19:50,paid_search,mobile,/product,4,2821
SESS00002038,CUST00057,2025-11-07 18:56:39,organic,mobile,/blog,14,2216
SESS00002039,CUST00251,2025-06-24 09:07:18,organic,desktop,/sale,4,1408
SESS00002040,CUST00552,2025-09-27 19:30:23,email,mobile,/sale,7,528
SESS00002041,CUST00387,2025-04-08 13:08:34,paid_social,desktop,/blog,9,2544
SESS00002042,CUST00515,2026-03-18 02:15:57,direct,mobile,/sale,5,119
SESS00002043,CUST00140,2026-03-01 22:38:08,email,desktop,/home,7,656
SESS00002044,CUST00182,2026-04-29 20:15:56,organic,tablet,/search,2,2513
SESS00002045,CUST00106,2025-06-20 01:27:57,email,desktop,/product,9,655
SESS00002046,CUST00519,2025-06-29 03:49:51,email,mobile,/search,1,2259
SESS00002047,CUST00599,2025-03-05 00:49:20,direct,desktop,/search,2,3047
SESS00002048,CUST00273,2025-05-05 22:30:36,organic,desktop,/sale,2,2131
SESS00002049,CUST00337,2025-04-23 07:50:20,paid_search,desktop,/category,11,1017
SESS00002050,CUST00593,2025-09-25 13:58:01,paid_search,mobile,/sale,22,2917
SESS00002051,CUST00184,2026-02-03 11:27:59,paid_search,desktop,/product,3,278
SESS00002052,CUST00063,2025-08-26 10:56:48,paid_search,desktop,/sale,6,2449
SESS00002053,CUST00254,2026-06-01 21:55:56,direct,desktop,/sale,4,2746
SESS00002054,CUST00175,2025-01-10 09:48:58,direct,mobile,/blog,8,3554
SESS00002055,CUST00282,2026-05-13 02:04:26,organic,mobile,/sale,3,2912
SESS00002056,CUST00173,2025-12-30 06:44:11,email,desktop,/search,2,1548
SESS00002057,CUST00297,2025-08-04 13:28:19,direct,desktop,/category,8,129
SESS00002058,CUST00177,2026-05-24 05:06:11,direct,desktop,/category,1,3263
SESS00002059,CUST00519,2025-09-11 14:26:58,paid_search,mobile,/home,4,2520
SESS00002060,CUST00499,2025-08-16 18:15:11,paid_search,desktop,/search,1,1095
SESS00002061,CUST00283,2025-08-24 17:25:11,email,mobile,/sale,4,2611
SESS00002062,CUST00284,2025-07-15 09:37:48,paid_search,mobile,/sale,3,686
SESS00002063,CUST00440,2025-07-31 12:51:33,organic,desktop,/home,2,3580
SESS00002064,CUST00220,2025-12-05 13:22:57,organic,mobile,/sale,9,3212
SESS00002065,CUST00484,2025-01-10 18:46:59,direct,mobile,/sale,9,1781
SESS00002066,CUST00204,2025-07-22 05:38:06,paid_search,mobile,/product,2,2951
SESS00002067,CUST00577,2025-03-21 04:35:33,paid_social,mobile,/blog,1,2041
SESS00002068,CUST00351,2026-02-15 01:39:55,paid_search,mobile,/search,3,402
SESS00002069,CUST00068,2026-01-24 01:16:23,paid_search,mobile,/category,10,177
SESS00002070,CUST00467,2025-10-30 16:33:39,paid_search,desktop,/home,1,3242
SESS00002071,CUST00381,2025-06-05 04:18:03,affiliate,mobile,/product,2,1858
SESS00002072,CUST00297,2026-06-03 13:19:27,paid_search,mobile,/home,7,884
SESS00002073,CUST00151,2026-05-13 14:48:34,paid_search,desktop,/sale,3,2160
SESS00002074,CUST00504,2025-03-01 23:39:14,organic,mobile,/search,3,222
SESS00002075,CUST00267,2026-04-13 15:26:33,direct,desktop,/home,7,1447
SESS00002076,CUST00024,2025-04-30 05:49:01,direct,desktop,/blog,2,2283
SESS00002077,CUST00215,2025-09-01 10:28:42,paid_search,mobile,/category,7,2157
SESS00002078,CUST00195,2025-03-03 07:28:54,paid_social,mobile,/search,9,672
SESS00002079,CUST00032,2025-10-30 04:25:14,paid_social,desktop,/search,5,2251
SESS00002080,CUST00243,2025-03-29 17:02:31,paid_social,mobile,/home,4,3221
SESS00002081,CUST00058,2025-01-23 04:17:55,organic,mobile,/product,2,3500
SESS00002082,CUST00573,2025-02-20 23:07:39,paid_social,desktop,/search,3,3335
SESS00002083,CUST00518,2025-05-03 20:17:40,paid_search,desktop,/home,8,1264
SESS00002084,CUST00494,2025-09-15 23:50:54,direct,desktop,/category,6,3270
SESS00002085,CUST00527,2025-07-26 05:47:28,organic,desktop,/product,19,695
SESS00002086,CUST00079,2025-01-12 04:08:14,email,desktop,/category,10,1746
SESS00002087,CUST00287,2026-03-12 10:07:23,affiliate,mobile,/blog,3,1015
SESS00002088,CUST00188,2025-06-27 10:57:50,organic,desktop,/blog,8,678
SESS00002089,CUST00472,2025-07-01 16:05:03,direct,mobile,/home,2,1153
SESS00002090,CUST00488,2025-10-31 21:23:04,paid_social,desktop,/category,4,3218
SESS00002091,CUST00528,2025-12-06 04:54:56,paid_search,mobile,/search,14,1930
SESS00002092,CUST00114,2025-09-26 23:56:04,organic,mobile,/blog,4,1311
SESS00002093,CUST00515,2026-06-15 13:55:25,paid_search,mobile,/sale,3,979
SESS00002094,CUST00212,2025-06-27 07:58:40,paid_social,desktop,/blog,1,1237
SESS00002095,CUST00247,2026-05-12 06:59:21,paid_social,desktop,/home,6,47
SESS00002096,CUST00567,2026-05-23 14:18:22,organic,desktop,/product,1,860
SESS00002097,CUST00188,2025-09-06 02:22:34,direct,desktop,/category,4,176
SESS00002098,CUST00054,2025-06-29 18:59:24,organic,desktop,/sale,3,2525
SESS00002099,CUST00038,2025-01-22 00:05:54,paid_search,mobile,/product,2,3292
SESS00002100,CUST00457,2026-03-31 21:43:05,paid_search,mobile,/category,2,1635
SESS00002101,CUST00597,2026-02-26 23:46:11,paid_search,mobile,/product,9,3239
SESS00002102,CUST00208,2025-06-23 21:03:00,paid_search,mobile,/category,6,2239
SESS00002103,CUST00136,2025-03-20 14:09:52,paid_social,mobile,/sale,12,1975
SESS00002104,CUST00364,2025-09-11 04:39:54,organic,mobile,/home,3,2396
SESS00002105,CUST00263,2025-10-17 20:40:20,direct,mobile,/home,5,3269
SESS00002106,CUST00410,2026-01-13 15:00:23,direct,mobile,/search,7,2804
SESS00002107,CUST00262,2026-03-06 12:55:32,direct,mobile,/sale,1,2675
SESS00002108,CUST00057,2025-02-04 04:26:44,affiliate,mobile,/home,10,813
SESS00002109,CUST00016,2025-09-11 22:27:19,paid_social,mobile,/blog,3,1658
SESS00002110,CUST00300,2026-05-01 09:10:17,organic,tablet,/product,1,3260
SESS00002111,CUST00402,2026-06-06 23:37:40,paid_search,mobile,/home,4,1844
SESS00002112,CUST00361,2026-05-11 03:40:25,organic,mobile,/search,3,1942
SESS00002113,CUST00097,2025-12-29 06:11:16,direct,tablet,/blog,12,3222
SESS00002114,CUST00207,2025-12-01 22:10:05,affiliate,desktop,/blog,4,683
SESS00002115,CUST00254,2025-04-04 04:22:56,paid_social,desktop,/sale,1,1522
SESS00002116,CUST00458,2025-02-11 13:16:30,affiliate,desktop,/category,3,338
SESS00002117,CUST00514,2026-02-10 23:21:05,paid_search,mobile,/category,2,1701
SESS00002118,CUST00123,2025-01-03 19:43:52,organic,desktop,/home,1,3273
SESS00002119,CUST00279,2025-10-04 22:34:58,paid_social,mobile,/home,3,824
SESS00002120,CUST00585,2025-12-02 22:14:14,organic,desktop,/sale,6,3289
SESS00002121,CUST00022,2025-03-16 18:02:55,paid_search,desktop,/home,4,2200
SESS00002122,CUST00338,2025-07-27 21:09:31,paid_search,desktop,/category,2,1371
SESS00002123,CUST00414,2025-03-17 10:16:47,paid_search,desktop,/sale,1,3272
SESS00002124,CUST00102,2026-01-12 05:15:32,organic,desktop,/home,1,1882
SESS00002125,CUST00260,2025-06-29 01:26:28,organic,mobile,/search,6,1847
SESS00002126,CUST00571,2025-03-06 08:15:34,affiliate,mobile,/search,5,2801
SESS00002127,CUST00029,2025-12-26 23:11:02,paid_social,desktop,/search,4,3064
SESS00002128,CUST00382,2026-03-07 13:45:38,organic,mobile,/sale,2,1548
SESS00002129,CUST00226,2026-02-05 19:34:20,email,desktop,/sale,2,2246
SESS00002130,CUST00391,2025-12-04 03:54:14,email,mobile,/sale,5,3141
SESS00002131,CUST00312,2026-06-16 12:03:03,paid_search,desktop,/category,2,880
SESS00002132,CUST00087,2026-02-05 05:37:04,paid_search,mobile,/product,11,2655
SESS00002133,CUST00557,2025-06-16 18:25:05,paid_social,tablet,/product,5,2963
SESS00002134,CUST00186,2025-03-03 17:28:00,paid_social,mobile,/sale,9,808
SESS00002135,CUST00432,2025-08-12 10:09:45,organic,mobile,/blog,12,2980
SESS00002136,CUST00436,2025-10-17 13:02:15,paid_social,mobile,/home,7,831
SESS00002137,CUST00294,2025-10-05 12:41:54,organic,desktop,/category,3,2740
SESS00002138,CUST00304,2025-08-26 11:27:42,organic,mobile,/home,2,2619
SESS00002139,CUST00339,2026-04-24 04:20:00,affiliate,mobile,/sale,2,2825
SESS00002140,CUST00554,2025-12-07 20:14:15,paid_search,desktop,/blog,3,1548
SESS00002141,CUST00281,2025-10-09 13:40:40,organic,desktop,/product,1,2858
SESS00002142,CUST00571,2025-09-11 01:19:07,paid_search,mobile,/home,5,2077
SESS00002143,CUST00457,2025-05-04 05:12:46,email,mobile,/search,4,3579
SESS00002144,CUST00080,2025-06-26 06:30:44,paid_social,mobile,/category,2,167
SESS00002145,CUST00177,2026-04-23 21:48:11,email,desktop,/search,15,2295
SESS00002146,CUST00544,2026-02-19 01:31:22,email,mobile,/blog,1,2354
SESS00002147,CUST00409,2025-05-09 10:00:43,organic,mobile,/blog,4,1021
SESS00002148,CUST00458,2025-05-21 19:15:48,paid_search,mobile,/home,3,2527
SESS00002149,CUST00294,2025-08-20 16:20:50,paid_social,mobile,/sale,1,529
SESS00002150,CUST00493,2025-10-04 02:22:01,paid_social,desktop,/category,7,576
SESS00002151,CUST00266,2025-06-15 22:39:55,paid_search,desktop,/blog,2,1188
SESS00002152,CUST00535,2026-01-01 05:55:56,paid_search,mobile,/sale,2,1390
SESS00002153,CUST00572,2026-06-04 17:16:29,direct,mobile,/blog,9,2280
SESS00002154,CUST00390,2025-09-06 16:13:51,paid_social,mobile,/sale,3,1866
SESS00002155,CUST00064,2026-01-17 13:16:39,email,mobile,/search,4,894
SESS00002156,CUST00224,2025-06-08 18:03:10,direct,desktop,/blog,10,3421
SESS00002157,CUST00536,2025-09-14 22:45:23,direct,mobile,/product,8,3421
SESS00002158,CUST00112,2025-09-26 03:06:25,paid_search,mobile,/blog,4,2083
SESS00002159,CUST00046,2025-08-03 08:40:39,paid_search,desktop,/blog,6,1453
SESS00002160,CUST00121,2025-07-28 04:36:08,paid_social,desktop,/category,7,1866
SESS00002161,CUST00351,2025-10-12 09:39:15,paid_social,mobile,/category,5,178
SESS00002162,CUST00400,2025-03-07 06:06:23,paid_search,mobile,/home,6,2585
SESS00002163,CUST00017,2025-02-02 21:35:57,affiliate,desktop,/blog,1,2977
SESS00002164,CUST00459,2026-04-26 11:02:28,direct,mobile,/product,5,473
SESS00002165,CUST00166,2026-03-17 18:17:08,direct,desktop,/sale,4,3207
SESS00002166,CUST00045,2025-11-19 19:54:02,organic,mobile,/product,1,515
SESS00002167,CUST00152,2025-03-12 09:47:58,paid_social,mobile,/search,2,3011
SESS00002168,CUST00251,2026-04-18 13:12:30,email,desktop,/category,13,3588
SESS00002169,CUST00201,2025-02-14 09:17:59,direct,tablet,/sale,16,3151
SESS00002170,CUST00352,2026-05-22 22:49:23,email,mobile,/sale,5,1166
SESS00002171,CUST00316,2026-01-07 18:45:21,paid_search,desktop,/product,3,2443
SESS00002172,CUST00372,2025-11-09 12:00:03,organic,desktop,/product,1,3054
SESS00002173,CUST00394,2025-12-18 08:55:26,direct,desktop,/sale,9,88
SESS00002174,CUST00009,2026-05-18 13:40:59,paid_search,desktop,/search,5,1184
SESS00002175,CUST00459,2026-01-20 04:18:39,email,mobile,/product,6,3276
SESS00002176,CUST00304,2025-09-06 17:05:53,paid_social,mobile,/home,2,1633
SESS00002177,CUST00458,2026-04-17 09:57:20,paid_search,desktop,/category,11,3031
SESS00002178,CUST00418,2025-12-01 01:33:14,organic,mobile,/blog,4,1462
SESS00002179,CUST00266,2025-10-07 15:09:30,organic,tablet,/blog,2,2419
SESS00002180,CUST00350,2025-10-27 06:03:58,paid_search,desktop,/blog,1,3190
SESS00002181,CUST00404,2025-06-07 12:15:22,direct,mobile,/sale,2,2497
SESS00002182,CUST00512,2026-05-18 14:25:46,paid_search,desktop,/blog,2,916
SESS00002183,CUST00140,2026-05-10 16:05:09,email,mobile,/sale,16,2414
SESS00002184,CUST00241,2025-04-16 10:29:49,direct,mobile,/product,4,2795
SESS00002185,CUST00030,2025-01-09 07:23:23,paid_search,desktop,/category,4,1862
SESS00002186,CUST00289,2025-11-06 18:44:36,email,tablet,/home,1,492
SESS00002187,CUST00380,2025-06-01 17:42:33,affiliate,desktop,/category,3,1509
SESS00002188,CUST00088,2026-04-09 03:44:41,paid_social,desktop,/product,2,2160
SESS00002189,CUST00113,2026-05-18 22:16:07,direct,mobile,/product,3,1258
SESS00002190,CUST00309,2025-09-10 03:08:12,paid_search,desktop,/category,16,76
SESS00002191,CUST00378,2025-04-22 03:56:29,direct,desktop,/product,10,1440
SESS00002192,CUST00312,2025-05-20 17:06:58,paid_search,mobile,/category,15,627
SESS00002193,CUST00338,2025-01-25 23:05:41,paid_social,tablet,/category,3,3155
SESS00002194,CUST00516,2025-09-14 13:57:53,paid_social,mobile,/product,22,1305
SESS00002195,CUST00121,2026-05-19 12:07:14,paid_search,mobile,/search,12,2567
SESS00002196,CUST00068,2025-04-03 11:30:59,direct,mobile,/sale,1,1567
SESS00002197,CUST00215,2025-01-11 21:27:05,organic,desktop,/sale,3,2328
SESS00002198,CUST00517,2025-08-27 22:44:24,paid_social,desktop,/sale,4,1589
SESS00002199,CUST00539,2025-05-13 04:10:09,organic,desktop,/category,4,2543
SESS00002200,CUST00531,2025-10-17 09:19:02,paid_social,desktop,/category,2,1542
SESS00002201,CUST00053,2026-03-09 16:21:50,paid_search,mobile,/category,8,1418
SESS00002202,CUST00231,2026-01-06 08:48:48,paid_social,desktop,/home,11,2762
SESS00002203,CUST00199,2025-03-10 06:39:47,email,mobile,/home,1,1832
SESS00002204,CUST00381,2026-04-18 21:47:16,paid_search,mobile,/search,16,532
SESS00002205,CUST00562,2025-02-05 16:26:18,organic,desktop,/search,7,152
SESS00002206,CUST00046,2025-07-31 15:12:52,paid_social,mobile,/product,1,2368
SESS00002207,CUST00416,2026-03-28 22:48:20,paid_search,mobile,/sale,8,783
SESS00002208,CUST00018,2025-07-19 02:23:14,paid_search,mobile,/category,12,2601
SESS00002209,CUST00026,2025-05-01 19:36:29,affiliate,mobile,/sale,7,1030
SESS00002210,CUST00384,2025-04-27 09:51:33,email,mobile,/category,8,2644
SESS00002211,CUST00244,2025-11-26 12:58:45,affiliate,tablet,/home,1,844
SESS00002212,CUST00156,2026-01-17 20:28:09,paid_search,desktop,/category,1,713
SESS00002213,CUST00551,2025-05-31 18:19:52,affiliate,desktop,/category,5,3091
SESS00002214,CUST00582,2026-03-31 04:32:31,affiliate,desktop,/search,5,1903
SESS00002215,CUST00512,2026-05-07 21:55:09,affiliate,mobile,/category,1,820
SESS00002216,CUST00391,2025-04-18 17:31:48,email,mobile,/blog,6,3496
SESS00002217,CUST00171,2025-02-23 21:00:31,affiliate,desktop,/home,11,1110
SESS00002218,CUST00253,2025-10-25 11:54:46,direct,mobile,/product,1,3339
SESS00002219,CUST00221,2026-03-18 04:39:01,email,mobile,/category,5,2440
SESS00002220,CUST00084,2025-03-05 16:49:57,paid_search,desktop,/search,8,738
SESS00002221,CUST00333,2025-01-15 12:25:09,email,desktop,/sale,13,3222
SESS00002222,CUST00235,2025-08-08 08:29:47,paid_social,mobile,/home,3,1529
SESS00002223,CUST00081,2026-03-07 04:22:08,direct,mobile,/category,10,2274
SESS00002224,CUST00183,2025-11-30 20:07:20,paid_social,mobile,/category,7,473
SESS00002225,CUST00038,2025-04-16 08:57:19,direct,tablet,/blog,1,3250
SESS00002226,CUST00226,2025-12-28 03:17:32,direct,desktop,/search,1,1071
SESS00002227,CUST00207,2025-02-03 08:18:49,direct,mobile,/category,3,3392
SESS00002228,CUST00182,2025-03-11 17:55:41,direct,mobile,/home,4,2373
SESS00002229,CUST00106,2026-05-25 06:34:22,paid_search,desktop,/blog,3,2468
SESS00002230,CUST00585,2026-01-26 23:40:18,paid_social,desktop,/home,4,2763
SESS00002231,CUST00208,2025-11-11 23:35:01,organic,desktop,/product,4,3373
SESS00002232,CUST00340,2026-06-17 07:58:56,paid_search,mobile,/sale,6,2710
SESS00002233,CUST00401,2025-07-27 20:35:03,affiliate,tablet,/category,5,595
SESS00002234,CUST00220,2025-01-02 07:53:58,paid_social,desktop,/home,1,746
SESS00002235,CUST00199,2025-05-05 18:55:37,direct,mobile,/sale,2,1487
SESS00002236,CUST00176,2026-01-05 10:03:33,paid_search,mobile,/blog,5,1828
SESS00002237,CUST00071,2025-10-27 16:52:47,paid_search,desktop,/category,20,1860
SESS00002238,CUST00171,2025-03-22 04:37:09,direct,desktop,/sale,5,723
SESS00002239,CUST00326,2025-12-27 20:09:07,paid_search,tablet,/sale,2,3104
SESS00002240,CUST00244,2026-06-15 10:22:00,paid_social,mobile,/sale,2,2282
SESS00002241,CUST00398,2026-03-31 09:04:05,paid_social,mobile,/blog,1,3527
SESS00002242,CUST00529,2025-07-18 06:33:01,organic,desktop,/search,8,771
SESS00002243,CUST00590,2025-10-07 06:09:48,direct,desktop,/search,1,3114
